-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
4.325456629437803 -18.814053074688495 96.29171318155166 8.764676449251139 -17.44233190314741 95.3604556207481 11.75381809423569 -13.24883040584249 93.72902576864625 11.71241714589666 -9.34263764758314 92.67216914407095 10.266739069539165 -7.2848627972448226 93.26117137350921 5.474771778697167 -15.219511507471715 91.29305447360738 6.582249549607645 -10.107353621498246 89.89232239059129 6.637997097586554 -7.3683458193404245 88.8729947116098 6.3497900040926 -5.04971010693284 88.17792948799546 2.892607666381986 -14.155233088724987 92.27552509019127 7.55842730098638 -8.914594667041007 92.83098379456686 8.877525563039763 -10.23262653095499 93.4413798692729 8.129253063963061 -11.800109732024433 93.84391061313596 1.728662763723399 -13.09392701918403 93.41742743635909 6.38356195859476 -8.665305335359175 94.1387508842797 7.4594463957735995 -10.090654723647413 94.51709388856752 6.761331122256312 -11.648419513987928 94.85585170357352 1.2853431378855675 -12.104235139073793 94.68104277199184 5.169186266939951 -8.48363169644578 95.3975482871303 5.984905809543995 -9.57373973106513 95.69073520181283 5.332143443140123 -11.024820253930546 95.88175649167007 
3.386366813891249 -18.83286165465479 96.09598451625597 7.649795271504415 -17.063484859309025 95.04353897144917 10.336077663392158 -12.740027109196278 93.46949108590356 10.19517424269967 -8.744638001110841 92.58558125083441 8.443520895843788 -6.816042037083021 93.0334061619667 4.173881439874344 -14.537322445364767 91.08003690585474 4.495796285871341 -9.587799360551369 89.56657033699106 4.186301137100894 -6.8732244771394315 88.57797060443083 3.7277306464062385 -4.540099432426251 87.89061021164942 1.6192666950149257 -13.644323302091703 92.00226183364447 5.854747977772361 -8.704427679841636 92.71377191450613 7.263883605717793 -9.9481265572867 93.14360766830048 6.813160387952051 -11.499147027352098 93.5704044644419 0.46818426914193384 -12.712827955767537 93.23492332891827 4.698337925498083 -8.575112654883348 93.9883508114909 5.947009137636079 -9.881405070798083 94.2603060081068 5.555927723201342 -11.394578933591635 94.63949570649092 0.029546953687671063 -11.855221887532727 94.59274113594816 3.569925535784594 -8.700138375066675 95.14265003781276 4.56249999667231 -9.665667496614896 95.46371703560798 4.145416148918974 -11.009914056686299 95.76042311549118 
3.9115331722767612 -19.134228456693716 95.88228970891032 8.238541942806176 -17.03307440895938 94.7234513179151 10.785580424690453 -12.667043066278547 93.07467077608892 10.437060638621025 -8.778522986922875 92.20931157866463 8.574588126480673 -7.03122163150112 92.57352856224773 4.497761304242515 -14.945023405855988 90.50564066407762 4.706856250546591 -9.868461425707094 89.03417265236482 4.349998504847519 -7.081787390395596 88.15972562741135 3.859985172815093 -4.672877556616275 87.54325505410596 1.6911294815544202 -14.383733943064097 91.30763730048301 5.7991889081210966 -9.021816795463392 92.1674155164693 7.247244286080418 -10.075585801886417 92.6769279987515 6.862344110227684 -11.6284847280069 93.01822184393973 0.4201327563481401 -13.593478713184004 92.53861954563827 4.474999938514701 -8.896082649382402 93.50876127825227 5.81697134256979 -9.985660973200632 93.83835675340363 5.515029172679256 -11.49481398329933 94.18184582985317 -0.1383884268506484 -12.735611339229099 93.82437784286093 3.3934758818831505 -9.002981160114294 94.66191274181898 4.459503111042906 -9.654366336036993 94.99835490343285 4.147086127682941 -10.95780822253439 95.37063833609518 
3.064942358613892 -19.455716612242508 95.55481852606228 7.508204083208507 -16.960025554043526 94.4326331550303 9.803071710754875 -12.36765229696544 93.02564160022976 9.231960045822776 -8.49250270417432 92.42595599693148 7.2742994458737815 -6.7972317136509295 92.79858470015621 3.7833536911847507 -14.731098624005053 90.52208229029758 3.9638699147041456 -9.373963575725641 89.13418468612012 3.5716687148688466 -6.477987866650489 88.26056273533541 3.1005268849728775 -3.9758083830302082 87.67390435176911 0.977121511649304 -14.210766409327727 91.29337665539923 4.99239389930558 -8.637514149892796 92.34401295807199 6.392858039555034 -9.72058715386581 92.70850754271117 6.116041712087886 -11.446723622500114 92.97617569977523 -0.4744903746844801 -13.535488404943626 92.4817288246329 3.537541721548102 -8.668675478519996 93.54773507522671 4.7929006175680495 -9.898927748569573 93.72223443854543 4.602458743725001 -11.505570112265042 94.06499197445703 -1.1105059029557836 -12.775650899638663 93.7427014916001 2.2413490705769736 -8.856101570212571 94.67302823488518 3.246257932092116 -9.66760709664009 94.97470406191539 2.908267232196248 -11.055466135865355 95.20527733165065 
1.2333989579274398 -18.995982777702054 95.58742016968053 5.4714089560904755 -16.605998784315645 94.41589468499559 7.78513353349728 -11.935227580657553 93.1970551354831 7.190157980480847 -7.8696617620912575 92.60326363981447 5.053125786090682 -6.296388490219892 92.8445808222533 1.7341144544246594 -14.232949957601956 90.49316719791929 1.501079313007605 -8.986695814904259 89.24248861792587 0.9944238262611562 -6.019273579323436 88.45567196795119 0.4700952904690553 -3.503570348336091 87.88912334160274 -0.9695468340754241 -13.701590695359895 91.32110525640081 2.60628704222255 -8.126497981983594 92.46015898569532 4.112959534528117 -9.099469453345641 92.88973315860211 4.09000203272852 -10.706190861702584 93.31053193691838 -2.352396154210257 -13.039194203371878 92.63703216609905 1.3436004063888896 -8.254781520441389 93.6903490135759 2.7296387079364255 -9.377365312692877 93.89214478966281 2.8025221004649166 -10.93948681744789 94.27439906700168 -3.001548723223287 -12.278021765206784 93.95567263610647 0.3306235529684289 -8.63670870074042 94.81652929602653 1.5692930764011748 -9.4670736047447 95.14261427109619 1.4238119846350312 -10.823550148088554 95.39979320824439 
1.4422748773394736 -16.97191183572122 99.33893138046213 4.616978200723514 -13.827790121399174 98.2602864307038 6.019256574286655 -9.435095232755987 96.85458853533041 5.245705833877993 -5.76120568166809 95.74768375759194 3.5417908562954645 -4.218779527893482 94.7263353923839 1.251827153518679 -12.085150328301532 94.95504381945655 1.8592617681757575 -6.593764960645858 93.68011613340897 3.0826994023684984 -3.6483113570706984 93.45962050044781 3.932561985643734 -1.3924255435857424 93.29521594750838 -1.2107642478409288 -11.897586835059753 95.58791237506566 -0.22738278941403064 -6.118768827612126 94.49893441146395 1.707805777809643 -4.628736295383069 95.50239163453708 2.7933944904705155 -4.579921784561982 96.67265981775287 -2.634394574435299 -11.547970160772584 96.5617599527175 -2.0420462922382994 -6.358357700806451 95.50235716756953 -0.09033831533293145 -4.896962439332223 96.50298416977641 1.0827088637270195 -4.822204572428457 97.61853929831209 -3.3121728571221047 -11.157103924058607 97.66356494637441 -3.312371882537088 -7.115637964870387 96.72380950527328 -2.049299563262494 -5.617651207934667 97.22525755628337 -1.163200634202019 -5.339667304928988 98.12581625346493 
2.017844082270797 -15.019221973257514 100.30124475253514 5.012860658403284 -12.93587491286608 98.74077567148461 6.202410695952908 -9.242028121726177 97.01697082281144 5.490277995864899 -5.929042859069818 95.74069617347598 3.9406409418233004 -4.1905476831082735 95.01009083884408 1.283911121160055 -11.842556502575418 95.32758263085448 2.047637585872738 -6.3515237302796335 94.23650357491726 3.2873011464935082 -3.454707058580487 93.82638701579388 3.939615908926576 -1.2574907270016888 93.53410838762514 -1.2852132612645106 -11.593349187767444 95.96609934313388 -0.4961710991153338 -5.624302325856493 94.71325099496383 1.806783836010201 -4.326218371412907 95.64461071461173 2.8616166605675946 -4.578865721718307 96.69005328137997 -2.7570727751010833 -11.080840524114832 96.92895633697711 -2.3983541850542904 -5.624942624658999 95.76346370589991 -0.13425603080769405 -4.6781657163884 96.63467540218313 0.9598191510054376 -5.183122779736887 97.575099717038 -3.5066563380783458 -10.546764458401844 97.9610376479498 -3.8393635458633355 -6.501010294688473 96.90280557416699 -2.180104372832102 -5.269000491022337 97.40019390629557 -1.169516606308734 -5.486752265514485 98.19311191401502 
2.4364024181730297 -14.470694177893856 100.63854394647495 5.341016986091981 -12.368267829214302 99.2159822623493 6.461155950097716 -8.763033807070064 97.31868877053952 5.545721774672201 -5.616268598332163 95.93601710926089 4.165593214388964 -3.5814230560350215 95.57386338851788 1.6016239309073217 -11.813383663026741 95.4236229971055 2.1449106893525047 -6.264410479872804 94.36952223737771 3.33986592749723 -3.316163183572137 93.93165461058054 3.944740552876868 -1.3964099568996673 93.47959959628425 -0.9876815458857862 -11.642969313510108 96.03136750464922 -0.2026763737442341 -5.589206096068145 94.85094152520477 2.0719065144581656 -4.296224460835589 95.77738072840692 2.9298426802033894 -4.742973176562232 96.75779826445616 -2.48127644795652 -11.138369258388778 96.94827778765527 -2.346021026139565 -5.536300933906799 95.80570034771398 -0.13301811371205835 -4.593498816907103 96.71449373352127 0.892280410589564 -5.363549645399229 97.56910516493703 -3.347836223797571 -10.470209931699756 98.03006092006395 -3.64190714066413 -6.3828055428567705 96.98751912668263 -2.0516374510193964 -5.16931087340723 97.55047044597487 -1.0581802408032672 -5.596058142657824 98.28884210729487 
2.283354171758779 -14.358477797976972 100.62479865557637 5.1141249610665325 -12.345930130496088 99.1951932297647 6.400342965678735 -8.73790617076125 97.41609487031998 5.711993717158739 -5.4399416494164425 96.11914240493908 4.332880340121119 -3.4543012777849915 95.6839971333918 1.7680072805370197 -11.557001201443663 95.56709205900431 2.154521412027067 -6.129287208996323 94.38204647763466 3.281657267351358 -3.3343497736323395 93.87091960614978 3.9489770540917517 -1.585850816636598 93.26446767854611 -0.8203141361335922 -11.431838958368445 96.11464160637581 -0.11969591611356377 -5.526068340502922 94.88904073833697 1.9437493082660429 -4.209820392363875 95.80244050103727 2.8062031393776103 -4.601497592116088 96.71656671018934 -2.3693679687291453 -10.931821848633229 97.06769063063915 -2.3832172511617897 -5.649724358367183 95.7915393743727 -0.24512322770590336 -4.61579732585763 96.68789982755139 0.8243725415328693 -5.215324703536253 97.4925529433198 -3.254788616752954 -10.358507434771989 98.1030135412531 -3.597213229948804 -6.433288144236676 97.01343654031763 -2.0602373499171236 -5.111506726471281 97.5333049999245 -1.0748560064104467 -5.371162780430618 98.26263711406794 
2.1034041349066985 -14.296019824198382 100.62404147733612 5.065193460863377 -12.322672068952315 99.24416241529437 6.390710915747494 -8.679920823012177 97.39745060608969 5.567266949802711 -5.536779222392145 95.97070233349802 4.110057970627016 -3.6524459313740163 95.44149600451938 1.6029936471152777 -11.736216460902384 95.5012974193018 2.1433936520708894 -6.281664767873764 94.35824474776223 3.318656504289906 -3.3268835901480815 93.87762597458675 3.9762524785309767 -1.4049370432447303 93.3823828387011 -0.9801826528281052 -11.507021053586195 96.05317914399151 -0.13896322182047205 -5.623358135516509 94.84506571736401 1.9600930518722233 -4.407036126854076 95.76290634320887 2.6811920662786006 -4.869651667791719 96.67308934776834 -2.4724092834711358 -10.904310320431662 97.06201379669277 -2.354386785833522 -5.591232607272051 95.86699354078705 -0.20775978798776595 -4.608364012307935 96.69676393979735 0.7691074635842567 -5.328181010637295 97.52327389472666 -3.349234440511338 -10.281390889116729 98.12161551291433 -3.576823263215881 -6.317152196253016 97.07439868575351 -2.0863887923131617 -5.15944108565306 97.55359520734967 -1.1887558435441163 -5.587442280420562 98.14361140099412 
2.1617626390288316 -14.223788217766225 100.6769799106783 5.179073869000307 -12.241925624576604 99.2588739032221 6.5045684057132975 -8.625582074285735 97.48210863573281 5.638387456106463 -5.594282371317071 96.04265790760421 4.092503150062175 -3.8787648202560794 95.47639295318523 1.6895188125654685 -11.6751679601049 95.54202315343713 2.1537095944291256 -6.233593247490559 94.37995136705992 3.329158944657768 -3.278334112723857 93.89848285722991 3.985973195558141 -1.3381307278215853 93.41379721842529 -0.905124031112696 -11.493207471634006 96.07188398578029 -0.1756284326087918 -5.630593044688355 94.83701587960748 1.9536379202847458 -4.266548382952102 95.82251675462055 2.7239757674671 -4.6711719779605225 96.76654408351258 -2.4233573874667087 -10.929188307609685 97.01903552453808 -2.399997454514601 -5.647692842917763 95.835167587786 -0.2330234582916692 -4.570844999162352 96.79876809799234 0.7413475676666188 -5.285668885704726 97.5382253226472 -3.236510244236119 -10.251460521203173 98.07441962153105 -3.605264131092831 -6.375657977363951 96.99747643477018 -2.1143124493622794 -5.11656719087428 97.5679895276549 -1.1607694873328611 -5.5448838634982005 98.21009977869033 
2.2518657417578334 -14.225719028168946 100.64577135637612 5.173830729710006 -12.259472752515743 99.24718665692305 6.45768906425321 -8.624935482438458 97.3842568218353 5.656313169384931 -5.4726460824796055 96.00852313114318 4.147998113002483 -3.644822726278364 95.44878913676513 1.738057321856612 -11.621057888752816 95.57420448674729 2.174356334092901 -6.137382939195583 94.4233950264054 3.339666297334356 -3.2297626909696984 93.9193491828755 3.9911643571130506 -1.3911479117787071 93.3449844195367 -0.8406491778107389 -11.44851903351552 96.14385284820794 -0.11969591611356377 -5.526068340502922 94.88904073833697 1.9697775739557777 -4.269327548847934 95.77599820728685 2.7345550971423265 -4.775661585751694 96.62628297142923 -2.3527881265195 -10.941368487240137 97.10622694793246 -2.3376047698526166 -5.593286498915487 95.82330046130502 -0.20775978798776595 -4.608364012307935 96.69676393979735 0.7854841093539782 -5.330475788338588 97.47759332885288 -3.2669574517868716 -10.325797679461822 98.15657465092833 -3.633181249160063 -6.333130719640235 97.01147080592821 -2.1269629729944137 -5.178635277120981 97.44526065259281 -1.1913508228363139 -5.60471970368735 98.13060887826836 
2.0741997578619396 -14.254437603080435 100.64101723061236 5.089429775210143 -12.225886055499048 99.29801259222417 6.442773562065198 -8.623766218533232 97.43040898868345 5.6023345924813235 -5.477802736534541 96.04848429104158 4.104886546674646 -3.705695721399459 95.51067500648665 1.597905023819105 -11.689543257127518 95.56683388317875 2.100661033308965 -6.239055083540139 94.41768754107105 3.2869020951464973 -3.3381408399683603 93.96094517657016 3.9709810742169935 -1.4376582531532547 93.46562755295291 -1.0165924232013843 -11.52402866264706 96.1232236736755 -0.19201258487453243 -5.628591709398277 94.8815947954806 1.90244036517454 -4.407066874642043 95.71244047549281 2.6225683571789475 -4.86952121548436 96.62179579694444 -2.4814506796867604 -10.962164172269535 97.11646059976445 -2.4077449465160536 -5.596409780238647 95.90168597352024 -0.24512322770590336 -4.61579732585763 96.68789982755139 0.7762410651146241 -5.272757325778032 97.45930890747846 -3.342029066457474 -10.339698194934632 98.13477635607968 -3.6671010109733024 -6.3297813717571865 97.09736438076936 -2.1871356352172855 -5.108731709430955 97.47562162541018 -1.217495416835023 -5.515963651107412 97.99852590747383 
2.1236958854878303 -14.107832895716314 100.68520168457408 5.072046712177347 -12.26344098185481 99.18543049826657 6.394221971780368 -8.818012620628568 97.33185084650037 5.583305370271073 -5.71441424061875 95.94126285154253 4.0717312522655895 -3.8830888611313528 95.29456976099672 1.5338732386113239 -11.74407073106655 95.5765139629098 2.100661033308965 -6.239055083540139 94.41768754107105 3.3239396135390615 -3.330668344418778 93.96769354438466 4.034102750490237 -1.385600172696374 93.4434743066192 -1.022889087691638 -11.476740265362206 96.18828346194213 -0.19201258487453243 -5.628591709398277 94.8815947954806 1.905806252179151 -4.323358984182422 95.79197973138031 2.744627867359932 -4.678768610808476 96.80969147461276 -2.5259313925768203 -10.920843121548272 97.1718885002421 -2.3711754376790832 -5.589184604171862 95.91069648029996 -0.24282293053682608 -4.6207024653957856 96.77533888845049 0.7823732057494053 -5.28364711730241 97.63558850199925 -3.3479372482586864 -10.192123346747891 98.29383501651598 -3.7039693923582804 -6.343200739291741 97.1702270991641 -2.187781764834951 -5.136576626380699 97.63411809479213 -1.2152043895049724 -5.550142686145178 98.24488841590467 
2.2226748833440473 -14.184114530988857 100.66277006623616 5.1970498670806675 -12.28969708136319 99.14448508516762 6.466384294083192 -8.706218170426732 97.25391670253939 5.627478684545991 -5.458947792218964 95.8736409182723 4.13197163929991 -3.478811919531745 95.3362260759006 1.6359374664501363 -11.682568283154842 95.57543314470665 1.9860278257822757 -6.341653293077542 94.31823649841489 3.2078968296576718 -3.4356291269729837 93.86969964839312 3.9909856820125804 -1.5625467332143668 93.37397581901315 -0.9477508268908519 -11.462914816948286 96.20714413337056 -0.21624279103152944 -5.487739162105431 94.98423647210069 1.9264814824418997 -4.22466726860343 95.83707007665525 2.8743909781627504 -4.5696455307710515 96.77940308441481 -2.425162598375461 -10.868219460371037 97.25589703435097 -2.4064601431185384 -5.495728453055088 95.99123172946175 -0.21454026022689404 -4.555918600859652 96.76559304684709 0.833646394569857 -5.273051874900912 97.51087338817071 -3.2564609274503633 -10.18747861624227 98.3547450647716 -3.605028630278892 -6.2870224769824485 97.25452184476218 -2.10327942191796 -5.157191710064225 97.59804957819419 -1.1318562538362362 -5.564935195929919 98.12184470763493 
2.3015080098730474 -14.079066783798506 100.68981155123798 5.302782244477658 -12.178428484958294 99.2178631796613 6.530560382920139 -8.60160349108206 97.31123175645085 5.610789235174085 -5.4746660816278885 95.90994381389439 4.044914600094727 -3.64873067730848 95.2992637890614 1.6029936471152777 -11.736216460902384 95.5012974193018 1.99629417899683 -6.293609031597885 94.33992055012699 3.2131833228210724 -3.383268039903352 93.80069322415609 3.943774182630663 -1.5330349483765722 93.33310673571732 -0.9317722625895944 -11.46263151575304 96.16612378178988 -0.21906837565494866 -5.587177410799408 94.89552419558608 1.8954762805355743 -4.372669381045183 95.76945078663043 2.680486627578767 -4.780595586100479 96.66470682624565 -2.418177381619064 -10.916526168018498 97.1901113532129 -2.4712583511242263 -5.567278178225198 95.99062971882269 -0.2802171879325905 -4.628141828830298 96.76643086533244 0.7311589660659555 -5.335643166452749 97.51408021388815 -3.2490225035079154 -10.236829700184416 98.28789217508917 -3.706958710616724 -6.359999237135939 97.15723111223915 -2.2062580814709274 -5.2370253283351555 97.58562972890724 -1.234430925872479 -5.650849262987605 98.19527252638379 
2.304822863690562 -14.050340996780564 100.62036037292478 5.2633386216741656 -12.115768775418251 99.06302324210914 6.51659486980793 -8.585212469748754 97.13224693642077 5.659322621610564 -5.445723842920988 95.78991400362057 4.180450343421177 -3.5275956338102623 95.36511773589292 1.6434464356428713 -11.625082501692185 95.51781909905858 2.027122800226837 -6.149341773495285 94.40503348949325 3.244593452772665 -3.237697906077738 93.86313663922465 3.9754162081057056 -1.3868889757679943 93.39361124740772 -0.9392335968983304 -11.405265685305114 96.15166707677733 -0.18188511067398683 -5.47484412721978 94.90681570229654 1.9697775739557777 -4.269327548847934 95.77599820728685 2.788805177036783 -4.616614723038188 96.75140294769365 -2.4347116964171613 -10.906972403897845 97.15154043572348 -2.4262373862511297 -5.505059388719229 95.93846232488748 -0.24512322770590336 -4.61579732585763 96.68789982755139 0.795686591032584 -5.280521476928033 97.50170650402656 -3.3029022812511037 -10.23448845215225 98.23803298829704 -3.6870013494493072 -6.34487659592962 97.1272964952834 -2.132812764582617 -5.216958896375386 97.51963121819269 -1.2071104629290121 -5.5796653529886875 98.10193727346429 
2.4625805564061642 -13.8401074587697 100.67369622581607 5.401791278571718 -11.966493774691864 99.20497871567397 6.59047343357667 -8.538506409212827 97.20815131027126 5.696564774651517 -5.456281521288355 95.78617332101396 4.163662273771154 -3.6480918688272954 95.40107833711657 1.7535931100157895 -11.620656324599613 95.53214040483445 2.059587285984864 -6.240082505713765 94.32392916042578 3.197366509422722 -3.3800472528101584 93.84788444214627 3.954316706492644 -1.4843410675422433 93.35326601378921 -0.8246873114119362 -11.44824025312512 96.10278804129808 -0.13036011505180728 -5.486723469522675 94.85831304501635 1.955357878260227 -4.313986257523893 95.66447241987409 2.799326618848393 -4.721174543258022 96.6110742845045 -2.3481389956867385 -10.909551551248926 97.11864460526952 -2.3194745098833716 -5.494786392319695 95.86896523249658 -0.1911911383985464 -4.610968154590754 96.65134142204302 0.8500147553431683 -5.275377154422225 97.46513648848996 -3.2234371801384234 -10.188013139652771 98.27259495641682 -3.678762334367908 -6.396265303607098 97.06035533598399 -2.142928072125001 -5.181733044958445 97.57530854764687 -1.1440371995670993 -5.547015487892692 98.16530432526709 
2.450123385397695 -13.968140188454765 100.55918799158924 5.518387132059438 -11.933927221187282 99.14803995035405 6.731477582078341 -8.436830475666682 97.27056017223268 5.750421671633178 -5.451142150560881 95.74606430857814 4.054718960124875 -3.8405616142330836 95.1708513854985 1.9050253681131835 -11.478232472220911 95.49255116488929 2.143511415886855 -6.090413339044956 94.35115430442086 3.2180894206457045 -3.196604104787153 93.87726722400149 3.975511228309965 -1.3012042284676124 93.37908724952153 -0.6937477951951272 -11.32229888667291 96.09908398321151 -0.13660483726101844 -5.33079830816727 94.92808833836172 1.906274911499837 -4.217295421649974 95.79445203388447 2.767366462630208 -4.715909415725565 96.70469440680516 -2.2807756223424955 -10.828319700573022 97.04564422555086 -2.307398514639252 -5.434008989776271 95.98843991109655 -0.14958540127146977 -4.590903736183515 96.75999079729252 0.8348075599136515 -5.363225488028596 97.51751733197933 -3.194767686329627 -10.221051858257175 98.1777886857651 -3.6333582349931626 -6.339398853950885 97.09438009213021 -2.077789327902611 -5.217253035104058 97.57070133160018 -1.1046669749235352 -5.630806798955816 98.18050080797073 
